policy_id,example_id,stack,target_rate,acquisition_threshold,reference_cheap_probability,runtime_cheap_probability,cheap_probability_delta_runtime_minus_reference,reference_distance,reference_route_margin,runtime_route_margin,exact_threshold_tie,runtime_exact_threshold_tie,raw_state_multiplicity,cheap_probability_multiplicity,distance_multiplicity,repeated_raw_cheap_state,repeated_route_distance_mass,route_mismatch,non_tied_route_crossing
rule_to_compact::selective_deployable::0.50,wildguard-1655,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,wildguard-1658,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,wildguard-1687,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,wildguard-1702,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,wildguard-1703,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,wildguard-1714,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,wildguard-1717,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-017,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-020,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-023,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-051,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-055,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-067,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-073,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-109,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-112,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-159,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-169,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-175,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-206,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-207,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-210,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-212,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-213,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-220,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-252,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-253,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-259,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-260,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-263,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-264,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-265,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-266,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-269,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-271,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-273,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-277,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-284,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-288,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-291,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-294,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-297,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-300,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-336,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-343,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-345,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-347,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-349,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-381,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-383,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-385,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-386,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-388,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-391,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-392,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-393,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-399,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-400,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-404,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-405,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-406,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-409,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-410,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-411,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-412,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-415,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-421,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-422,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-423,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
rule_to_compact::selective_deployable::0.50,xstest-424,rule_to_compact,0.5,0.3788306421336455,0.12116935786635455,0.12116935786635455,0.0,0.3788306421336455,0.0,0.0,True,True,190,190,190,True,True,False,False
